ski_pass,godina,vreme_nesrece,value,date1,date1_ts,
01-1078-13-19710 90,2014,12/31/2014 11:13,Karaman greben,12/31/2014 11:13,315183189,
01-1078-08-108704 10,2014,12/31/2014 14:49,Karaman greben,12/31/2014 14:49,315196094,
01-1078-06-64855 68,2014,12/31/2014 15:00,Karaman greben,12/31/2014 15:00,315196774,
01-1078-08-108754 10,2014,12/31/2014 15:35,Karaman greben,12/31/2014 15:35,315198892,
*01-1078-08-109253 68,2015,1/1/2015 15:05,Karaman greben,1/1/2015 15:05,315283498,
*01-1078-12-34376 8,2015,1/1/2015 15:58,Karaman greben,1/1/2015 15:58,315286634,
01-1078-10 50005 84,2015,1/2/2015 9:50,Karaman greben,1/2/2015 9:50,315350971,
01-1078-01-225283 38,2015,1/2/2015 11:50,Karaman greben,1/2/2015 11:50,315358150,
*01-1078-01-225065 38,2015,1/2/2015 14:00,Karaman greben,1/2/2015 14:00,315365952,
Nema,2015,1/2/2015 14:10,Karaman greben,1/2/2015 14:10,315366554,
01-1078-10-50548 38,2015,1/5/2015 12:43,Karaman greben,1/5/2015 12:43,315620582,
01-1078-02-197934 84,2015,1/9/2015 15:18,Karaman greben,1/9/2015 15:18,315975456,
01-1078-14-3988 70,2015,1/9/2015 15:25,Karaman greben,1/9/2015 15:25,315975902,
01-1078-06-65474 8,2015,1/10/2015 15:05,Karaman greben,1/10/2015 15:05,316061060,
01-1078-08-111101 82,2015,1/13/2015 14:15,Karaman greben,1/13/2015 14:15,316317272,
12-1078-15-160303601 88,2015,1/13/2015 14:43,Karaman greben,1/13/2015 14:43,316318938,
01-1078-12-35384 64,2015,1/13/2015 15:01,Karaman greben,1/13/2015 15:01,316320011,
01-1078-12-34054 33,2015,1/14/2015 16:25,Karaman greben,1/14/2015 16:25,316411484,
01-1078-08-111233 82,2015,1/15/2015 12:30,Karaman greben,1/15/2015 12:30,316483758,
01-1078-14-4576 93,2015,1/16/2015 13:35,Karaman greben,1/16/2015 13:35,316574051,
01-1078-13-21834 91,2015,1/16/2015 14:00,Karaman greben,1/16/2015 14:00,316575583,
01-1078-15-3924 70,2015,1/16/2015 15:30,Karaman greben,1/16/2015 15:30,316581008,
01-1078-09-15588 81,2015,1/17/2015 12:05,Karaman greben,1/17/2015 12:05,316655070,
nema ski pas,2015,1/17/2015 14:30,Karaman greben,1/17/2015 14:30,316663786,
01-1078-153353 88,2015,1/17/2015 16:30,Karaman greben,1/17/2015 16:30,316670984,
01-1078-14-4900-91,2015,1/18/2015 14:27,Karaman greben,1/18/2015 14:27,316749978,
01-1078-01-227297 38,2015,1/19/2015 9:50,Karaman greben,1/19/2015 9:50,316819789,
01-1078-13-21393 10,2015,1/19/2015 12:34,Karaman greben,1/19/2015 12:34,316829603,
01-1078-13-22912 10,2015,1/19/2015 13:30,Karaman greben,1/19/2015 13:30,316832958,
01-1078-13-22731 10,2015,1/20/2015 11:34,Karaman greben,1/20/2015 11:34,316912400,
12-1078-15-219024637 88,2015,1/20/2015 13:05,Karaman greben,1/20/2015 13:05,316917903,
01-1078-12-36645 70,2015,1/21/2015 16:35,Karaman greben,1/21/2015 16:35,317016898,
01-1078-14-5319 91,2015,1/22/2015 13:18,Karaman greben,1/22/2015 13:18,317091481,
01-1078-02-199558 82,2015,1/23/2015 12:50,Karaman greben,1/23/2015 12:50,317176155,
01-1078-15-4700 88,2015,1/23/2015 13:05,Karaman greben,1/23/2015 13:05,317177081,
01-1078-13-23023 10,2015,1/23/2015 16:15,Karaman greben,1/23/2015 16:15,317188500,
01-1078-15-4386 82,2015,1/24/2015 14:30,Karaman greben,1/24/2015 14:30,317268558,
01-1078-02-199730 91,2015,1/25/2015 9:20,Karaman greben,1/25/2015 9:20,317336403,
01-1078-02-199704 91,2015,1/25/2015 10:00,Karaman greben,1/25/2015 10:00,317338770,
12-1078-04-261025525 93,2015,1/25/2015 12:10,Karaman greben,1/25/2015 12:10,317346569,
01-1078-14-5339 91,2015,1/25/2015 12:30,Karaman greben,1/25/2015 12:30,317347807,
01-1073-15-4836 88,2015,1/25/2015 12:40,Karaman greben,1/25/2015 12:40,317348377,
/,2015,1/29/2015 9:30,Karaman greben,1/29/2015 9:30,317682606,
01-1078-15-4912 88,2015,1/29/2015 11:00,Karaman greben,1/29/2015 11:00,317687984,
01-1078-10-52199 38,2015,1/29/2015 15:00,Karaman greben,1/29/2015 15:00,317702407,
01-1078-15-5056 89,2015,1/29/2015 16:35,Karaman greben,1/29/2015 16:35,317708083,
01-1078-14-5683 91,2015,1/30/2015 13:15,Karaman greben,1/30/2015 13:15,317782468,
Nema ski-pass,2015,1/30/2015 15:00,Karaman greben,1/30/2015 15:00,317788767,
01-1078-01-228486 38,2015,1/31/2015 11:10,Karaman greben,1/31/2015 11:10,317861405,
01-1078-08-111499 38,2015,1/31/2015 15:25,Karaman greben,1/31/2015 15:25,317876703,
01-1078-14-5774 91,2015,2/1/2015 12:21,Karaman greben,2/1/2015 12:21,317952064,
01-1078-10-52323-38,2015,2/2/2015 12:30,Karaman greben,2/2/2015 12:30,318038954,
/,2015,2/4/2015 14:20,Karaman greben,2/4/2015 14:20,318218404,
01-1078-14-6029 90,2015,2/6/2015 10:45,Karaman greben,2/6/2015 10:45,318378309,
01-1614 7133 5345 3030 5371-5,2015,2/6/2015 13:30,Karaman greben,2/6/2015 13:30,318388164,
01 1078-02200-771 46,2015,2/8/2015 12:50,Karaman greben,2/8/2015 12:50,318558555,
01-1078-12-37795 8,2015,2/8/2015 13:11,Karaman greben,2/8/2015 13:11,318559834,
01-1078-01-229466 10,2015,2/8/2015 13:32,Karaman greben,2/8/2015 13:32,318561076,
01-1078-01-229362 38,2015,2/9/2015 14:00,Karaman greben,2/9/2015 14:00,318649200,
01-1078-06-67001 10,2015,2/12/2015 14:30,Karaman greben,2/12/2015 14:30,318910206,
01-1078-08-115073 82,2015,2/13/2015 15:22,Karaman greben,2/13/2015 15:22,318999726,
01-1078-03-149884 91,2015,2/14/2015 13:35,Karaman greben,2/14/2015 13:35,319079700,
01-1078-03-149239 91,2015,2/14/2015 16:00,Karaman greben,2/14/2015 16:00,319088355,
Nema,2015,2/15/2015 12:02,Karaman greben,2/15/2015 12:02,319160527,
01-1078-05-29906 42,2015,2/16/2015 9:50,Karaman greben,2/16/2015 9:50,319238979,
01-1078-10-53640 70,2015,2/16/2015 11:15,Karaman greben,2/16/2015 11:15,319244108,
01-1078-08-116176 82,2015,2/16/2015 11:16,Karaman greben,2/16/2015 11:16,319244137,
01-1078 81054198 70,2015,2/16/2015 11:55,Karaman greben,2/16/2015 11:55,319246493,
01-1614 713353453027 8667-9,2015,2/17/2015 11:18,Karaman greben,2/17/2015 11:18,319330633,
01 1078 02 201343 10,2015,2/17/2015 14:13,Karaman greben,2/17/2015 14:13,319341152,
30-1078-10-54297 70,2015,2/18/2015 14:16,Karaman greben,2/18/2015 14:16,319427724,
0-1078-10-54107 70,2015,2/18/2015 15:00,Karaman greben,2/18/2015 15:00,319430392,
01-1078-02-20111 46,2015,2/18/2015 15:56,Karaman greben,2/18/2015 15:56,319433752,
01-1078-16-1402 71,2015,2/19/2015 13:40,Karaman greben,2/19/2015 13:40,319511992,
01-1078-02-202195 93,2015,2/19/2015 15:50,Karaman greben,2/19/2015 15:50,319519754,
01-1078-15-7250 88,2015,2/20/2015 15:23,Karaman greben,2/20/2015 15:23,319604571,
01-1078-13-26007 91,2015,2/22/2015 11:40,Karaman greben,2/22/2015 11:40,319763993,
01-1078-01-231995 38,2015,2/22/2015 11:45,Karaman greben,2/22/2015 11:45,319764262,
01-1078-03-151285 70,2015,2/23/2015 11:30,Karaman greben,2/23/2015 11:30,319849764,
30-1078-08-117118 82,2015,2/23/2015 14:45,Karaman greben,2/23/2015 14:45,319861495,
01-1078-08-117077 82,2015,2/25/2015 14:50,Karaman greben,2/25/2015 14:50,320034584,
01-1078-15-799588,2015,2/25/2015 15:10,Karaman greben,2/25/2015 15:10,320035797,
01-1078-08-117331 82,2015,2/26/2015 16:30,Karaman greben,2/26/2015 16:30,320126978,
01-1078-08-117304 82,2015,2/27/2015 10:50,Karaman greben,2/27/2015 10:50,320192980,
01-1078-15 7333 88,2015,2/27/2015 15:24,Karaman greben,2/27/2015 15:24,320209445,
01-1078-08-117659 82,2015,2/27/2015 16:00,Karaman greben,2/27/2015 16:00,320211608,
01-1078-05-31675 8,2015,2/28/2015 11:50,Karaman greben,2/28/2015 11:50,320282962,
30-1078-01-233123 38,2015,3/1/2015 14:45,Karaman greben,3/1/2015 14:45,320379883,
01-1078-04-145797 89,2015,3/2/2015 10:50,Karaman greben,3/2/2015 10:50,320452168,
01-1078-13-26825 44,2015,3/4/2015 10:30,Karaman greben,3/4/2015 10:30,320623763,
01-1078-03-152288 91,2015,3/6/2015 14:50,Karaman greben,3/6/2015 14:50,320812196,
01-1078-12-40092 70,2015,3/8/2015 11:25,Karaman greben,3/8/2015 11:25,320972703,
01-1078-03-152281 91,2015,3/8/2015 13:45,Karaman greben,3/8/2015 13:45,320981075,
01-1078-10-56608 90,2015,3/10/2015 13:30,Karaman greben,3/10/2015 13:30,321152973,
Nema ,2015,3/12/2015 12:40,Karaman greben,3/12/2015 12:40,321322792,
10-1078 04 146206 93,2015,3/15/2015 10:35,Karaman greben,3/15/2015 10:35,321574466,
01-1078-03-153467 91,2015,3/16/2015 14:48,Karaman greben,3/16/2015 14:48,321676037,
01-1078-12-40891 44,2015,3/16/2015 15:15,Karaman greben,3/16/2015 15:15,321677682,
30-1078-06-68937 81,2015,3/18/2015 13:15,Karaman greben,3/18/2015 13:15,321843264,
01-1078-13-27954 10,2015,3/18/2015 13:35,Karaman greben,3/18/2015 13:35,321844452,
01-1078-02-203800 74,2015,3/18/2015 16:10,Karaman greben,3/18/2015 16:10,321853808,
01-1078-02-204103 74,2015,3/19/2015 15:20,Karaman greben,3/19/2015 15:20,321937187,
01-1078-15-9745 80,2015,3/19/2015 15:25,Karaman greben,3/19/2015 15:25,321937486,
01-1078-03-153675 91,2015,3/20/2015 11:01,Karaman greben,3/20/2015 11:01,322008042,
Nema,2015,3/20/2015 12:50,Karaman greben,3/20/2015 12:50,322014579,
Nema,2015,3/20/2015 13:45,Karaman greben,3/20/2015 13:45,322017906,
/,2015,3/20/2015 14:00,Karaman greben,3/20/2015 14:00,322018780,
01-1078-08-119919 82,2015,3/22/2015 11:25,Karaman greben,3/22/2015 11:25,322182263,
01-1078-03-154256 81,2015,3/23/2015 10:14,Karaman greben,3/23/2015 10:14,322264446,
01-1078-12-4144844,2015,3/24/2015 10:12,Karaman greben,3/24/2015 10:12,322350708,
01-1078-10-57556 74,2015,3/24/2015 14:53,Karaman greben,3/24/2015 14:53,322367563,
01-1078-16-1172 71,2015,3/24/2015 15:40,Karaman greben,3/24/2015 15:40,322370358,
01-1078-01-235766 38,2015,3/24/2015 15:40,Karaman greben,3/24/2015 15:40,322370392,
01-1078-12-41635 93,2015,3/26/2015 9:55,Karaman greben,3/26/2015 9:55,322522485,
01-1078-01-235831 38,2015,3/26/2015 9:57,Karaman greben,3/26/2015 9:57,322522614,
01-1078-01-236166 38,2015,4/1/2015 11:52,Karaman greben,4/1/2015 11:52,323047915,
01-1078-02-20453 46,2015,4/1/2015 13:10,Karaman greben,4/1/2015 13:10,323052591,
01-1078-08-121281 38,2015,4/7/2015 11:50,Karaman greben,4/7/2015 11:50,323566156,
01-1078-03-155030 91,2015,4/10/2015 16:35,Karaman greben,4/10/2015 16:35,323842465,
01-1078-01-237235 38,2015,4/13/2015 10:00,Karaman greben,4/13/2015 10:00,324077960,
01-1078-08-122599 40,2015,5/1/2015 13:48,Karaman greben,5/1/2015 13:48,325646876,
01-1078-10-57966 42,2015,12/3/2015 14:09,Karaman greben,12/3/2015 14:09,344310535,
01-1078-15-11611 88,2015,12/4/2015 13:05,Karaman greben,12/4/2015 13:05,344393051,
01-1078-05-123414 82,2015,12/5/2015 9:30,Karaman greben,12/5/2015 9:30,344466601,
01-1078-08-123605 82,2015,12/5/2015 12:00,Karaman greben,12/5/2015 12:00,344475606,
,2015,12/6/2015 10:50,Karaman greben,12/6/2015 10:50,344557794,
01-1078-08-124335 82,2015,12/12/2015 15:07,Karaman greben,12/12/2015 15:07,345091578,
,2015,12/13/2015 14:00,Karaman greben,12/13/2015 14:00,345173978,
01-1078-08-124586 8,2015,12/13/2015 15:20,Karaman greben,12/13/2015 15:20,345178752,
01-1078-10-57859   64,2015,12/14/2015 12:25,Karaman greben,12/14/2015 12:25,345254659,
01-1078-13-29636   74,2015,12/14/2015 14:10,Karaman greben,12/14/2015 14:10,345260958,
01-1078-09-18236 40,2015,12/17/2015 13:30,Karaman greben,12/17/2015 13:30,345517793,
01-1078-08-125492 82,2015,12/19/2015 13:30,Karaman greben,12/19/2015 13:30,345690589,
01-1078-10-58749 8,2015,12/21/2015 13:35,Karaman greben,12/21/2015 13:35,345863668,
01-1078-15-13450 88,2015,12/22/2015 12:25,Karaman greben,12/22/2015 12:25,345945899,
01-1078-08-1260010 82,2015,12/22/2015 15:20,Karaman greben,12/22/2015 15:20,345956383,
01-1078-10-58893 8,2015,12/23/2015 10:58,Karaman greben,12/23/2015 10:58,346027030,
01-1078-14-8471 2021,2015,12/23/2015 12:02,Karaman greben,12/23/2015 12:02,346030907,
01-1078-125744 82,2015,12/23/2015 12:26,Karaman greben,12/23/2015 12:26,346032369,
01-1078-04-147791 83,2015,12/24/2015 11:15,Karaman greben,12/24/2015 11:15,346114498,
01-1078-10-58986 8,2015,12/24/2015 12:40,Karaman greben,12/24/2015 12:40,346119551,
01-1078-10-587434,2015,12/24/2015 12:46,Karaman greben,12/24/2015 12:46,346119964,
01-1078-10-59059 36,2015,12/25/2015 12:05,Karaman greben,12/25/2015 12:05,346203883,
/,2015,12/27/2015 13:20,Karaman greben,12/27/2015 13:20,346381209,
01-1078-08-126174 83,2015,12/28/2015 15:35,Karaman greben,12/28/2015 15:35,346475657,
01-1078-10-59428 36,2015,12/29/2015 9:15,Karaman greben,12/29/2015 9:15,346539297,
01 1078 09 18302 83  ,2015,12/29/2015 14:40,Karaman greben,12/29/2015 14:40,346558772,
01-1078-14-7795 82,2015,12/31/2015 12:10,Karaman greben,12/31/2015 12:10,346722592,
08-127129 82,2015,12/31/2015 13:23,Karaman greben,12/31/2015 13:23,346726975,
01-1078-09-18266 40,2016,1/1/2016 15:35,Karaman greben,1/1/2016 15:35,346821274,
01-1078-10-60031 36,2016,1/2/2016 12:40,Karaman greben,1/2/2016 12:40,346897154,
01-1078-15-13685 91,2016,1/3/2016 12:35,Karaman greben,1/3/2016 12:35,346983272,
12-1078-03-76054608 91,2016,1/3/2016 13:40,Karaman greben,1/3/2016 13:40,346987204,
/,2016,1/3/2016 14:40,Karaman greben,1/3/2016 14:40,346990797,
01-1078-08-128056 82,2016,1/4/2016 10:40,Karaman greben,1/4/2016 10:40,347062799,
01-1078-205597 74,2016,1/4/2016 13:25,Karaman greben,1/4/2016 13:25,347072652,
01-1078-16-2559 71,2016,1/4/2016 14:40,Karaman greben,1/4/2016 14:40,347077154,
01-1078-03-156701 91,2016,1/5/2016 12:40,Karaman greben,1/5/2016 12:40,347156385,
01-1078-14-7209 82,2016,1/7/2016 11:30,Karaman greben,1/7/2016 11:30,347325004,
01-1078-13-30882 36,2016,1/8/2016 10:30,Karaman greben,1/8/2016 10:30,347407769,
01-1078-08-129294 82,2016,1/10/2016 11:30,Karaman greben,1/10/2016 11:30,347584175,
01-1078-05-34652 88,2016,1/12/2016 15:00,Karaman greben,1/12/2016 15:00,347769595,
01-1078-02-206583 90,2016,1/13/2016 11:46,Karaman greben,1/13/2016 11:46,347844359,
01-1078-10-61597 36,2016,1/14/2016 9:15,Karaman greben,1/14/2016 9:15,347921686,
01-1078-15-16174 88,2016,1/14/2016 15:45,Karaman greben,1/14/2016 15:45,347945068,
01-1078-02-206459 80,2016,1/15/2016 11:40,Karaman greben,1/15/2016 11:40,348016774,
01-1078-10-92164 36,2016,1/16/2016 10:14,Karaman greben,1/16/2016 10:14,348098011,
01-1078-10-57834 64,2016,1/16/2016 10:31,Karaman greben,1/16/2016 10:31,348099066,
01-1078-04-149199 89,2016,1/16/2016 10:40,Karaman greben,1/16/2016 10:40,348099593,
01-1078-10-61923 36,2016,1/16/2016 10:40,Karaman greben,1/16/2016 10:40,348099607,
01-1078-02-206454 80,2016,1/16/2016 13:30,Karaman greben,1/16/2016 13:30,348109771,
01-1078-03-157608 91,2016,1/17/2016 14:45,Karaman greben,1/17/2016 14:45,348200669,
01-1078-08-130127 82,2016,1/18/2016 14:25,Karaman greben,1/18/2016 14:25,348285869,
01-1078-14-10637 93,2016,1/18/2016 14:49,Karaman greben,1/18/2016 14:49,348287313,
1.51097E+12,2016,1/21/2016 12:10,Karaman greben,1/21/2016 12:10,348536974,
01-1078-10-62633-36,2016,1/22/2016 14:20,Karaman greben,1/22/2016 14:20,348631172,
01-1078-06-71127 70,2016,1/23/2016 13:30,Karaman greben,1/23/2016 13:30,348714589,
01-1078-10-62370 36,2016,1/23/2016 15:04,Karaman greben,1/23/2016 15:04,348720222,
01-1078-02-207280 90,2016,1/24/2016 12:28,Karaman greben,1/24/2016 12:28,348797272,
01-1078-05-35003 70,2016,1/25/2016 13:53,Karaman greben,1/25/2016 13:53,348888747,
01-1078-06-71492 46,2016,1/25/2016 15:23,Karaman greben,1/25/2016 15:23,348894136,
,2016,1/26/2016 11:10,Karaman greben,1/26/2016 11:10,348965392,
01-1078-10-63236 36,2016,1/26/2016 15:03,Karaman greben,1/26/2016 15:03,348979353,
01-1078-18-47288,2016,1/27/2016 14:17,Karaman greben,1/27/2016 14:17,349063006,
nema,2016,1/29/2016 11:38,Karaman greben,1/29/2016 11:38,349226245,
01-1078-02-207452 74,2016,1/29/2016 13:00,Karaman greben,1/29/2016 13:00,349231158,
01-1078-15-17649 88,2016,1/29/2016 13:15,Karaman greben,1/29/2016 13:15,349232062,
01-1078-04-149658 89,2016,1/29/2016 13:52,Karaman greben,1/29/2016 13:52,349234287,
01-1078-16-2326 71,2016,1/30/2016 11:37,Karaman greben,1/30/2016 11:37,349312590,
01-1078-08-132446 82,2016,2/2/2016 14:51,Karaman greben,2/2/2016 14:51,349583461,
01 1078 18 1046 44,2016,2/3/2016 12:11,Karaman greben,2/3/2016 12:11,349660262,
01-1078-08-132573 82,2016,2/3/2016 12:20,Karaman greben,2/3/2016 12:20,349660804,
01-1078-02-20868 80,2016,2/4/2016 12:25,Karaman greben,2/4/2016 12:25,349747502,
01-1078-03-159692 91,2016,2/4/2016 12:47,Karaman greben,2/4/2016 12:47,349748823,
01-1078-09-19099 2026,2016,2/4/2016 14:45,Karaman greben,2/4/2016 14:45,349755875,
01-1078-14-12130 2027,2016,2/5/2016 9:23,Karaman greben,2/5/2016 9:23,349822966,
01-1078-08-132717 82,2016,2/5/2016 11:15,Karaman greben,2/5/2016 11:15,349829662,
01-1078-08-133251 90,2016,2/5/2016 12:30,Karaman greben,2/5/2016 12:30,349834180,
01-1078-17-99 37,2016,2/5/2016 13:20,Karaman greben,2/5/2016 13:20,349837179,
01-1078-13-34266 2021,2016,2/6/2016 9:20,Karaman greben,2/6/2016 9:20,349909195,
01-1078-08-133867 82,2016,2/7/2016 10:22,Karaman greben,2/7/2016 10:22,349999296,
01-1078-03-160175 91,2016,2/7/2016 13:35,Karaman greben,2/7/2016 13:35,350010877,
01-1078-13-34495 81,2016,2/7/2016 14:10,Karaman greben,2/7/2016 14:10,350012968,
10-1078-14-12542 2027,2016,2/7/2016 15:00,Karaman greben,2/7/2016 15:00,350016000,
01 1078-13-34755-90,2016,2/8/2016 9:00,Karaman greben,2/8/2016 9:00,350080777,
01-1078-08-134148 82,2016,2/8/2016 12:51,Karaman greben,2/8/2016 12:51,350094625,
01-1078-13-34703 90,2016,2/10/2016 14:10,Karaman greben,2/10/2016 14:10,350272184,
01-1078-14-7956 64,2016,2/11/2016 12:25,Karaman greben,2/11/2016 12:25,350352290,
01-1078-14-12752 93,2016,2/11/2016 13:57,Karaman greben,2/11/2016 13:57,350357789,
01-1078-15-18926 93,2016,2/11/2016 15:00,Karaman greben,2/11/2016 15:00,350361590,
01-1078-03-160338 89,2016,2/12/2016 12:40,Karaman greben,2/12/2016 12:40,350439556,
01-1078-02-209299 90,2016,2/13/2016 11:33,Karaman greben,2/13/2016 11:33,350521976,
01-1078-18-1692 81 ,2016,2/13/2016 12:00,Karaman greben,2/13/2016 12:00,350523587,
01-1078-14-13169 2021,2016,2/13/2016 12:56,Karaman greben,2/13/2016 12:56,350526919,
01-1078-04-150284 2028,2016,2/13/2016 13:30,Karaman greben,2/13/2016 13:30,350528965,
01-1078-11-15489 71,2016,2/13/2016 15:35,Karaman greben,2/13/2016 15:35,350536461,
01-1078-08-135167 82,2016,2/13/2016 16:15,Karaman greben,2/13/2016 16:15,350538861,
01-1078-15-19178 83,2016,2/14/2016 11:30,Karaman greben,2/14/2016 11:30,350608189,
01-1078-18-2178 88,2016,2/15/2016 14:10,Karaman greben,2/15/2016 14:10,350704204,
01-1078-01-238816 44,2016,2/15/2016 16:45,Karaman greben,2/15/2016 16:45,350713478,
,2016,2/16/2016 3:40,Karaman greben,2/16/2016 3:40,350752771,
01-1078-10-66321 36,2016,2/16/2016 10:51,Karaman greben,2/16/2016 10:51,350778610,
01-1078-02-209791 83,2016,2/16/2016 13:10,Karaman greben,2/16/2016 13:10,350786955,
/,2015,2/16/2016 14:25,Karaman greben,2/16/2016 14:25,350791464,
01-1078-17-43 37,2016,2/17/2016 9:20,Karaman greben,2/17/2016 9:20,350859579,
01-1078-08-136252 82,2016,2/17/2016 11:16,Karaman greben,2/17/2016 11:16,350866547,
01-1078-13-35492 74,2016,2/18/2016 16:15,Karaman greben,2/18/2016 16:15,350970886,
01-1078-10-66548 38,2016,2/19/2016 11:00,Karaman greben,2/19/2016 11:00,351038386,
01-1078-08-13574981,2016,2/20/2016 12:45,Karaman greben,2/20/2016 12:45,351131086,
01-1078 03 - 161 444  91 ,2016,2/21/2016 14:00,Karaman greben,2/21/2016 14:00,351221957,
01-1078-02-209840 90,2016,2/21/2016 14:50,Karaman greben,2/21/2016 14:50,351224978,
01-1078-08-137012 82,2016,2/22/2016 10:30,Karaman greben,2/22/2016 10:30,351295757,
01-1078-14-14216 2021,2016,2/22/2016 11:30,Karaman greben,2/22/2016 11:30,351299372,
01-1078-13-36525 74,2016,2/22/2016 12:30,Karaman greben,2/22/2016 12:30,351302988,
01-1078-16-2334 71,2016,2/22/2016 15:40,Karaman greben,2/22/2016 15:40,351314379,
01-1078-03-161599 91,2016,2/22/2016 16:00,Karaman greben,2/22/2016 16:00,351315571,
01-1078-19888 93,2016,2/23/2016 13:30,Karaman greben,2/23/2016 13:30,351392974,
01-1078-08-136873 80,2016,2/24/2016 11:20,Karaman greben,2/24/2016 11:20,351471556,
01-1078-09-19824,2016,2/24/2016 15:52,Karaman greben,2/24/2016 15:52,351487889,
01-1078-08-137438 82,2016,2/24/2016 16:09,Karaman greben,2/24/2016 16:09,351488900,
01-1078-08-136850 82,2016,2/25/2016 10:25,Karaman greben,2/25/2016 10:25,351554701,
01-1078-14-14586 2027,2016,2/26/2016 10:50,Karaman greben,2/26/2016 10:50,351642558,
01-1078-06-73071 83,2016,2/27/2016 10:00,Karaman greben,2/27/2016 10:00,351725952,
01-1078-14-7596 82,2016,2/27/2016 11:25,Karaman greben,2/27/2016 11:25,351731051,
01-1078-06-72886 70 ,2016,2/27/2016 13:40,Karaman greben,2/27/2016 13:40,351739172,
01-1078-08-137356 82,2016,2/28/2016 9:25,Karaman greben,2/28/2016 9:25,351810295,
01-1078-04-151447 89,2016,2/28/2016 11:40,Karaman greben,2/28/2016 11:40,351818404,
01-1078-13-36715 35,2016,2/28/2016 13:50,Karaman greben,2/28/2016 13:50,351826188,
12-1078-04-52013903 80,2016,2/29/2016 13:30,Karaman greben,2/29/2016 13:30,351911364,
01-1078-06-73253 44,2016,3/1/2016 9:40,Karaman greben,3/1/2016 9:40,351983982,
01-1078-18-3413 88,2016,3/1/2016 12:50,Karaman greben,3/1/2016 12:50,351995355,
01-1078-10-67972 88,2016,3/2/2016 14:10,Karaman greben,3/2/2016 14:10,352086572,
*01-1078-10-68211 88,2016,3/2/2016 14:20,Karaman greben,3/2/2016 14:20,352087158,
01-1078-08-137889 81,2016,3/4/2016 10:10,Karaman greben,3/4/2016 10:10,352244971,
01-1078-13-36744 36,2016,3/4/2016 11:55,Karaman greben,3/4/2016 11:55,352251286,
01-1078-08-13819 82,2016,3/4/2016 13:05,Karaman greben,3/4/2016 13:05,352255457,
01-1078-03-162054 91,2016,3/4/2016 14:00,Karaman greben,3/4/2016 14:00,352258760,
/,2016,3/4/2016 14:35,Karaman greben,3/4/2016 14:35,352260907,
01-1078-14-14837 2021,2016,3/4/2016 15:00,Karaman greben,3/4/2016 15:00,352262383,
01-1078-13-36975 36,2016,3/4/2016 15:45,Karaman greben,3/4/2016 15:45,352265102,
01-1078-03-162329 91,2016,3/5/2016 10:54,Karaman greben,3/5/2016 10:54,352333991,
01-1078-08-138169 82,2016,3/5/2016 11:21,Karaman greben,3/5/2016 11:21,352335623,
01-1078-15-20778 2027,2016,3/5/2016 14:24,Karaman greben,3/5/2016 14:24,352346626,
01-1078-10-6123-36,2016,3/5/2016 15:45,Karaman greben,3/5/2016 15:45,352351474,
01-1078-13-37145 74,2016,3/6/2016 12:34,Karaman greben,3/6/2016 12:34,352426413,
01-1078-15-20748 2027,2016,3/6/2016 13:01,Karaman greben,3/6/2016 13:01,352428046,
01-1078-17-2226 36,2016,3/8/2016 14:04,Karaman greben,3/8/2016 14:04,352604642,
01-1078-04687922322028,2016,3/8/2016 16:25,Karaman greben,3/8/2016 16:25,352613056,
01-1078-10-69 399 88,2016,3/12/2016 14:30,Karaman greben,3/12/2016 14:30,352951769,
01-1078-15-21 290 2027,2016,3/12/2016 15:10,Karaman greben,3/12/2016 15:10,352954192,
01-1078-08-139758 82,2016,3/13/2016 15:00,Karaman greben,3/13/2016 15:00,353040002,
01-1078-13-37458 2021,2016,3/14/2016 12:39,Karaman greben,3/14/2016 12:39,353117928,
/,2016,3/14/2016 14:54,Karaman greben,3/14/2016 14:54,353126040,
01-1078-16-140025 82,2016,3/14/2016 15:12,Karaman greben,3/14/2016 15:12,353127080,
01-1078-18-1261 88,2016,3/15/2016 16:30,Karaman greben,3/15/2016 16:30,353218170,
Nema,2016,3/16/2016 10:45,Karaman greben,3/16/2016 10:45,353283896,
01-1078-08-140272 82,2016,3/16/2016 11:54,Karaman greben,3/16/2016 11:54,353287999,
10-1078-14-15459 2021,2016,3/17/2016 13:57,Karaman greben,3/17/2016 13:57,353381770,
01-1078-04-149780 89,2016,3/17/2016 14:32,Karaman greben,3/17/2016 14:32,353383917,
01-1078-04-152323 2028,2016,3/19/2016 14:45,Karaman greben,3/19/2016 14:45,353557490,
01-1078-15-21957 2027,2016,3/19/2016 15:00,Karaman greben,3/19/2016 15:00,353558400,
01-1078-09-20082 2026,2016,3/21/2016 11:20,Karaman greben,3/21/2016 11:20,353717952,
01-1078-08-141535 82,2016,3/25/2016 10:45,Karaman greben,3/25/2016 10:45,354061486,
01-1078-04-152641 2028,2016,3/25/2016 12:01,Karaman greben,3/25/2016 12:01,354066010,
01-1078-06-74713 44,2016,3/25/2016 13:35,Karaman greben,3/25/2016 13:35,354071690,
01-1078-10-71329 88,2016,3/25/2016 14:02,Karaman greben,3/25/2016 14:02,354073312,
01-1078-06-74635-44,2016,3/26/2016 9:45,Karaman greben,3/26/2016 9:45,354144278,
01-1078-10-71698 88,2016,3/27/2016 14:00,Karaman greben,3/27/2016 14:00,354245991,
